frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765974065.4621427,88,192.168.189.128,192.168.189.133,21,34439,PA,,,530,Login incorrect.
1765974065.462619,66,192.168.189.133,192.168.189.128,34439,21,FA,,,0,
1765974065.4638405,76,192.168.189.128,192.168.189.133,21,34439,PA,,,500,OOPS:
1765974065.463841,96,192.168.189.128,192.168.189.133,21,34439,PA,,,0,
1765974065.4638813,54,192.168.189.133,192.168.189.128,34439,21,R,,,0,
1765974065.46394,54,192.168.189.133,192.168.189.128,34439,21,R,,,0,
1765974065.8781273,74,192.168.189.133,192.168.189.128,39091,21,S,,,0,
1765974065.88074,74,192.168.189.128,192.168.189.133,21,39091,SA,,,0,
1765974065.8808293,66,192.168.189.133,192.168.189.128,39091,21,A,,,0,
1765974065.88734,86,192.168.189.128,192.168.189.133,21,39091,PA,,,220,(vsFTPd 2.3.4)
1765974065.8874526,66,192.168.189.133,192.168.189.128,39091,21,A,,,0,
1765974065.8879597,77,192.168.189.133,192.168.189.128,39091,21,PA,USER,User,0,
1765974065.8890364,66,192.168.189.128,192.168.189.133,21,39091,A,,,0,
1765974065.8891094,100,192.168.189.128,192.168.189.133,21,39091,PA,,,331,Please specify the password.
1765974065.8893502,77,192.168.189.133,192.168.189.128,39091,21,PA,PASS,user,0,
1765974065.931869,66,192.168.189.128,192.168.189.133,21,39091,A,,,0,
1765974067.9030063,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974067.9033315,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974068.9363983,88,192.168.189.128,192.168.189.133,21,39091,PA,,,530,Login incorrect.
1765974068.937043,66,192.168.189.133,192.168.189.128,39091,21,FA,,,0,
1765974068.937714,76,192.168.189.128,192.168.189.133,21,39091,PA,,,500,OOPS:
1765974068.937744,54,192.168.189.133,192.168.189.128,39091,21,R,,,0,
1765974068.9378462,96,192.168.189.128,192.168.189.133,21,39091,PA,,,0,
1765974068.9378543,54,192.168.189.133,192.168.189.128,39091,21,R,,,0,
1765974069.3537507,74,192.168.189.133,192.168.189.128,38945,21,S,,,0,
1765974069.354946,74,192.168.189.128,192.168.189.133,21,38945,SA,,,0,
1765974069.355003,66,192.168.189.133,192.168.189.128,38945,21,A,,,0,
1765974069.360262,86,192.168.189.128,192.168.189.133,21,38945,PA,,,220,(vsFTPd 2.3.4)
1765974069.3603466,66,192.168.189.133,192.168.189.128,38945,21,A,,,0,
1765974069.360926,78,192.168.189.133,192.168.189.128,38945,21,PA,USER,Guest,0,
1765974069.3615446,66,192.168.189.128,192.168.189.133,21,38945,A,,,0,
1765974069.3615446,100,192.168.189.128,192.168.189.133,21,38945,PA,,,331,Please specify the password.
1765974069.361859,78,192.168.189.133,192.168.189.128,38945,21,PA,PASS,guest,0,
1765974069.4026506,66,192.168.189.128,192.168.189.133,21,38945,A,,,0,
1765974072.482595,88,192.168.189.128,192.168.189.133,21,38945,PA,,,530,Login incorrect.
1765974072.482974,66,192.168.189.133,192.168.189.128,38945,21,FA,,,0,
1765974072.4843907,76,192.168.189.128,192.168.189.133,21,38945,PA,,,500,OOPS:
1765974072.4843912,96,192.168.189.128,192.168.189.133,21,38945,PA,,,0,
1765974072.4844604,54,192.168.189.133,192.168.189.128,38945,21,R,,,0,
1765974072.4845405,54,192.168.189.133,192.168.189.128,38945,21,R,,,0,
1765974072.8955636,74,192.168.189.133,192.168.189.128,41273,21,S,,,0,
1765974072.898861,74,192.168.189.128,192.168.189.133,21,41273,SA,,,0,
1765974072.8989446,66,192.168.189.133,192.168.189.128,41273,21,A,,,0,
1765974072.9031436,86,192.168.189.128,192.168.189.133,21,41273,PA,,,220,(vsFTPd 2.3.4)
1765974072.9032135,66,192.168.189.133,192.168.189.128,41273,21,A,,,0,
1765974072.903866,78,192.168.189.133,192.168.189.128,41273,21,PA,USER,admin,0,
1765974072.9049323,66,192.168.189.128,192.168.189.133,21,41273,A,,,0,
1765974072.9049325,100,192.168.189.128,192.168.189.133,21,41273,PA,,,331,Please specify the password.
1765974072.905133,81,192.168.189.133,192.168.189.128,41273,21,PA,PASS,password,0,
1765974072.9058306,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974072.9059525,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974072.9435372,66,192.168.189.128,192.168.189.133,21,41273,A,,,0,
1765974075.57353,88,192.168.189.128,192.168.189.133,21,41273,PA,,,530,Login incorrect.
1765974075.5737977,66,192.168.189.133,192.168.189.128,41273,21,FA,,,0,
1765974075.5744517,76,192.168.189.128,192.168.189.133,21,41273,PA,,,500,OOPS:
1765974075.574452,96,192.168.189.128,192.168.189.133,21,41273,PA,,,0,
1765974075.5744855,54,192.168.189.133,192.168.189.128,41273,21,R,,,0,
1765974075.5752208,54,192.168.189.133,192.168.189.128,41273,21,R,,,0,
1765974075.5754197,90,192.168.189.128,192.168.189.133,21,41273,FPA,,,500,OOPS: child died
1765974075.5754344,54,192.168.189.133,192.168.189.128,41273,21,R,,,0,
1765974075.9904077,74,192.168.189.133,192.168.189.128,40299,21,S,,,0,
1765974075.9914358,74,192.168.189.128,192.168.189.133,21,40299,SA,,,0,
1765974075.9914706,66,192.168.189.133,192.168.189.128,40299,21,A,,,0,
1765974075.9961476,86,192.168.189.128,192.168.189.133,21,40299,PA,,,220,(vsFTPd 2.3.4)
1765974075.9962194,66,192.168.189.133,192.168.189.128,40299,21,A,,,0,
1765974075.996764,74,192.168.189.133,192.168.189.128,40299,21,PA,USER,a,0,
1765974075.9975948,66,192.168.189.128,192.168.189.133,21,40299,A,,,0,
1765974075.997595,100,192.168.189.128,192.168.189.133,21,40299,PA,,,331,Please specify the password.
1765974075.9977856,78,192.168.189.133,192.168.189.128,40299,21,PA,PASS,avery,0,
1765974076.034276,66,192.168.189.128,192.168.189.133,21,40299,A,,,0,
1765974077.9116545,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974077.9130886,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974079.1198921,88,192.168.189.128,192.168.189.133,21,40299,PA,,,530,Login incorrect.
1765974079.120554,66,192.168.189.133,192.168.189.128,40299,21,FA,,,0,
1765974079.12206,76,192.168.189.128,192.168.189.133,21,40299,PA,,,500,OOPS:
1765974079.1220996,54,192.168.189.133,192.168.189.128,40299,21,R,,,0,
1765974079.1221929,96,192.168.189.128,192.168.189.133,21,40299,PA,,,0,
1765974079.1222537,54,192.168.189.133,192.168.189.128,40299,21,R,,,0,
1765974079.5366082,74,192.168.189.133,192.168.189.128,41841,21,S,,,0,
1765974079.5378518,74,192.168.189.128,192.168.189.133,21,41841,SA,,,0,
1765974079.5379124,66,192.168.189.133,192.168.189.128,41841,21,A,,,0,
1765974079.5426276,86,192.168.189.128,192.168.189.133,21,41841,PA,,,220,(vsFTPd 2.3.4)
1765974079.5426688,66,192.168.189.133,192.168.189.128,41841,21,A,,,0,
1765974079.5429866,78,192.168.189.133,192.168.189.128,41841,21,PA,USER,admin,0,
1765974079.5436215,66,192.168.189.128,192.168.189.133,21,41841,A,,,0,
1765974079.5436969,100,192.168.189.128,192.168.189.133,21,41841,PA,,,331,Please specify the password.
1765974079.5438566,79,192.168.189.133,192.168.189.128,41841,21,PA,PASS,123456,0,
1765974079.5851476,66,192.168.189.128,192.168.189.133,21,41841,A,,,0,
1765974082.5314593,88,192.168.189.128,192.168.189.133,21,41841,PA,,,530,Login incorrect.
1765974082.5317104,66,192.168.189.133,192.168.189.128,41841,21,FA,,,0,
1765974082.5327127,76,192.168.189.128,192.168.189.133,21,41841,PA,,,500,OOPS:
1765974082.532713,96,192.168.189.128,192.168.189.133,21,41841,PA,,,0,
1765974082.5327473,54,192.168.189.133,192.168.189.128,41841,21,R,,,0,
1765974082.532787,54,192.168.189.133,192.168.189.128,41841,21,R,,,0,
1765974082.918649,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974082.918824,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974082.9443574,74,192.168.189.133,192.168.189.128,43619,21,S,,,0,
1765974082.9457638,74,192.168.189.128,192.168.189.133,21,43619,SA,,,0,
1765974082.9457994,66,192.168.189.133,192.168.189.128,43619,21,A,,,0,
1765974082.9497647,86,192.168.189.128,192.168.189.133,21,43619,PA,,,220,(vsFTPd 2.3.4)
1765974082.949804,66,192.168.189.133,192.168.189.128,43619,21,A,,,0,
1765974082.9501076,78,192.168.189.133,192.168.189.128,43619,21,PA,USER,adtec,0,
1765974082.9508202,66,192.168.189.128,192.168.189.133,21,43619,A,,,0,
1765974082.9508204,100,192.168.189.128,192.168.189.133,21,43619,PA,,,331,Please specify the password.
1765974082.950991,77,192.168.189.133,192.168.189.128,43619,21,PA,PASS,none,0,
1765974082.9977102,66,192.168.189.128,192.168.189.133,21,43619,A,,,0,
1765974086.3864765,88,192.168.189.128,192.168.189.133,21,43619,PA,,,530,Login incorrect.
1765974086.386943,66,192.168.189.133,192.168.189.128,43619,21,FA,,,0,
1765974086.3888454,76,192.168.189.128,192.168.189.133,21,43619,PA,,,500,OOPS:
1765974086.388846,96,192.168.189.128,192.168.189.133,21,43619,PA,,,0,
1765974086.388922,54,192.168.189.133,192.168.189.128,43619,21,R,,,0,
1765974086.3890238,54,192.168.189.133,192.168.189.128,43619,21,R,,,0,
1765974086.3893301,90,192.168.189.128,192.168.189.133,21,43619,FPA,,,500,OOPS: child died
1765974086.389341,54,192.168.189.133,192.168.189.128,43619,21,R,,,0,
1765974086.79803,74,192.168.189.133,192.168.189.128,33731,21,S,,,0,
1765974086.799344,74,192.168.189.128,192.168.189.133,21,33731,SA,,,0,
1765974086.7993827,66,192.168.189.133,192.168.189.128,33731,21,A,,,0,
1765974086.8028572,86,192.168.189.128,192.168.189.133,21,33731,PA,,,220,(vsFTPd 2.3.4)
1765974086.8029008,66,192.168.189.133,192.168.189.128,33731,21,A,,,0,
1765974086.8032706,78,192.168.189.133,192.168.189.128,33731,21,PA,USER,admin,0,
1765974086.804665,66,192.168.189.128,192.168.189.133,21,33731,A,,,0,
1765974086.804665,100,192.168.189.128,192.168.189.133,21,33731,PA,,,331,Please specify the password.
1765974086.8048682,83,192.168.189.133,192.168.189.128,33731,21,PA,PASS,admin12345,0,
1765974086.847124,66,192.168.189.128,192.168.189.133,21,33731,A,,,0,
1765974087.9273946,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974087.9276369,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765974089.726062,88,192.168.189.128,192.168.189.133,21,33731,PA,,,530,Login incorrect.
1765974089.7265074,66,192.168.189.133,192.168.189.128,33731,21,FA,,,0,
