frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765972676.8557494,66,192.168.189.133,192.168.189.128,42073,21,FA,,,0,
1765972676.8605509,76,192.168.189.128,192.168.189.133,21,42073,PA,,,500,OOPS:
1765972676.8605516,96,192.168.189.128,192.168.189.133,21,42073,PA,,,0,
1765972676.8605516,90,192.168.189.128,192.168.189.133,21,42073,FPA,,,500,OOPS: child died
1765972676.860632,54,192.168.189.133,192.168.189.128,42073,21,R,,,0,
1765972676.8607717,54,192.168.189.133,192.168.189.128,42073,21,R,,,0,
1765972676.8608139,54,192.168.189.133,192.168.189.128,42073,21,R,,,0,
1765972677.2792788,74,192.168.189.133,192.168.189.128,46015,21,S,,,0,
1765972677.2804003,74,192.168.189.128,192.168.189.133,21,46015,SA,,,0,
1765972677.2804549,66,192.168.189.133,192.168.189.128,46015,21,A,,,0,
1765972677.2838426,86,192.168.189.128,192.168.189.133,21,46015,PA,,,220,(vsFTPd 2.3.4)
1765972677.2838957,66,192.168.189.133,192.168.189.128,46015,21,A,,,0,
1765972677.2841284,76,192.168.189.133,192.168.189.128,46015,21,PA,USER,apc,0,
1765972677.2847059,66,192.168.189.128,192.168.189.133,21,46015,A,,,0,
1765972677.284706,100,192.168.189.128,192.168.189.133,21,46015,PA,,,331,Please specify the password.
1765972677.2849042,76,192.168.189.133,192.168.189.128,46015,21,PA,PASS,apc,0,
1765972677.31815,66,192.168.189.128,192.168.189.133,21,46015,A,,,0,
1765972680.1044955,88,192.168.189.128,192.168.189.133,21,46015,PA,,,530,Login incorrect.
1765972680.105167,66,192.168.189.133,192.168.189.128,46015,21,FA,,,0,
1765972680.106404,76,192.168.189.128,192.168.189.133,21,46015,PA,,,500,OOPS:
1765972680.1064043,96,192.168.189.128,192.168.189.133,21,46015,PA,,,0,
1765972680.106442,54,192.168.189.133,192.168.189.128,46015,21,R,,,0,
1765972680.1064842,54,192.168.189.133,192.168.189.128,46015,21,R,,,0,
1765972680.1071515,90,192.168.189.128,192.168.189.133,21,46015,FPA,,,500,OOPS: child died
1765972680.107169,54,192.168.189.133,192.168.189.128,46015,21,R,,,0,
1765972680.5290437,74,192.168.189.133,192.168.189.128,46447,21,S,,,0,
1765972680.530624,74,192.168.189.128,192.168.189.133,21,46447,SA,,,0,
1765972680.5306854,66,192.168.189.133,192.168.189.128,46447,21,A,,,0,
1765972680.5338821,86,192.168.189.128,192.168.189.133,21,46447,PA,,,220,(vsFTPd 2.3.4)
1765972680.534012,66,192.168.189.133,192.168.189.128,46447,21,A,,,0,
1765972680.53437,78,192.168.189.133,192.168.189.128,46447,21,PA,USER,admin,0,
1765972680.5353367,66,192.168.189.128,192.168.189.133,21,46447,A,,,0,
1765972680.5354989,100,192.168.189.128,192.168.189.133,21,46447,PA,,,331,Please specify the password.
1765972680.5360003,76,192.168.189.133,192.168.189.128,46447,21,PA,PASS,nas,0,
1765972680.5799208,66,192.168.189.128,192.168.189.133,21,46447,A,,,0,
1765972681.3958197,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972681.3959663,93,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972684.107125,88,192.168.189.128,192.168.189.133,21,46447,PA,,,530,Login incorrect.
1765972684.1075578,66,192.168.189.133,192.168.189.128,46447,21,FA,,,0,
1765972684.1099296,76,192.168.189.128,192.168.189.133,21,46447,PA,,,500,OOPS:
1765972684.1099305,96,192.168.189.128,192.168.189.133,21,46447,PA,,,0,
1765972684.1099308,90,192.168.189.128,192.168.189.133,21,46447,FPA,,,500,OOPS: child died
1765972684.109995,54,192.168.189.133,192.168.189.128,46447,21,R,,,0,
1765972684.1101124,54,192.168.189.133,192.168.189.128,46447,21,R,,,0,
1765972684.1101277,54,192.168.189.133,192.168.189.128,46447,21,R,,,0,
1765972684.5250695,74,192.168.189.133,192.168.189.128,40137,21,S,,,0,
1765972684.525948,74,192.168.189.128,192.168.189.133,21,40137,SA,,,0,
1765972684.5260303,66,192.168.189.133,192.168.189.128,40137,21,A,,,0,
1765972684.5294511,86,192.168.189.128,192.168.189.133,21,40137,PA,,,220,(vsFTPd 2.3.4)
1765972684.5295298,66,192.168.189.133,192.168.189.128,40137,21,A,,,0,
1765972684.5300171,77,192.168.189.133,192.168.189.128,40137,21,PA,USER,Root,0,
1765972684.5308707,66,192.168.189.128,192.168.189.133,21,40137,A,,,0,
1765972684.5308712,100,192.168.189.128,192.168.189.133,21,40137,PA,,,331,Please specify the password.
1765972684.5311625,77,192.168.189.133,192.168.189.128,40137,21,PA,PASS,wago,0,
1765972684.5695477,66,192.168.189.128,192.168.189.133,21,40137,A,,,0,
1765972686.4017467,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972686.40186,81,192.168.189.133,192.168.189.1,0,0,,,,0,
1765972687.6485727,88,192.168.189.128,192.168.189.133,21,40137,PA,,,530,Login incorrect.
1765972687.6492112,66,192.168.189.133,192.168.189.128,40137,21,FA,,,0,
1765972687.650737,76,192.168.189.128,192.168.189.133,21,40137,PA,,,500,OOPS:
1765972687.6507378,96,192.168.189.128,192.168.189.133,21,40137,PA,,,0,
1765972687.6507864,54,192.168.189.133,192.168.189.128,40137,21,R,,,0,
