frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg
1765974871.9746068,76,10.0.3.7,10.0.3.4,21,35633,PA,,,500,OOPS:
1765974871.974607,96,10.0.3.7,10.0.3.4,21,35633,PA,,,0,
1765974871.974607,68,10.0.3.7,10.0.3.4,21,35633,PA,,,0,
1765974871.9746215,54,10.0.3.4,10.0.3.7,35633,21,R,,,0,
1765974871.9746323,54,10.0.3.4,10.0.3.7,35633,21,R,,,0,
1765974871.974637,54,10.0.3.4,10.0.3.7,35633,21,R,,,0,
1765974871.9754758,74,10.0.3.4,10.0.3.7,36071,21,S,,,0,
1765974871.9755645,74,10.0.3.7,10.0.3.4,21,36071,SA,,,0,
1765974871.9755745,66,10.0.3.4,10.0.3.7,36071,21,A,,,0,
1765974871.9763863,86,10.0.3.7,10.0.3.4,21,36071,PA,,,220,(vsFTPd 2.3.4)
1765974871.9763937,66,10.0.3.4,10.0.3.7,36071,21,A,,,0,
1765974871.976484,78,10.0.3.4,10.0.3.7,36071,21,PA,USER,Admin,0,
1765974871.976566,66,10.0.3.7,10.0.3.4,21,36071,A,,,0,
1765974871.976609,100,10.0.3.7,10.0.3.4,21,36071,PA,,,331,Please specify the password.
1765974871.976656,77,10.0.3.4,10.0.3.7,36071,21,PA,PASS,wago,0,
1765974872.0136113,66,10.0.3.7,10.0.3.4,21,36071,A,,,0,
1765974874.7147083,88,10.0.3.7,10.0.3.4,21,36071,PA,,,530,Login incorrect.
1765974874.714964,66,10.0.3.4,10.0.3.7,36071,21,FA,,,0,
1765974874.7155285,76,10.0.3.7,10.0.3.4,21,36071,PA,,,500,OOPS:
1765974874.7155287,96,10.0.3.7,10.0.3.4,21,36071,PA,,,0,
1765974874.7155287,68,10.0.3.7,10.0.3.4,21,36071,PA,,,0,
1765974874.7155678,54,10.0.3.4,10.0.3.7,36071,21,R,,,0,
1765974874.7155957,54,10.0.3.4,10.0.3.7,36071,21,R,,,0,
1765974874.7156053,54,10.0.3.4,10.0.3.7,36071,21,R,,,0,
1765974874.7158031,88,10.0.3.7,10.0.3.4,21,36071,FPA,,,500,OOPS: child died
1765974874.7158186,54,10.0.3.4,10.0.3.7,36071,21,R,,,0,
1765974874.7175531,74,10.0.3.4,10.0.3.7,39295,21,S,,,0,
1765974874.7180018,74,10.0.3.7,10.0.3.4,21,39295,SA,,,0,
1765974874.7180297,66,10.0.3.4,10.0.3.7,39295,21,A,,,0,
1765974874.7206004,86,10.0.3.7,10.0.3.4,21,39295,PA,,,220,(vsFTPd 2.3.4)
1765974874.7206304,66,10.0.3.4,10.0.3.7,39295,21,A,,,0,
1765974874.7210033,77,10.0.3.4,10.0.3.7,39295,21,PA,USER,User,0,
1765974874.721532,66,10.0.3.7,10.0.3.4,21,39295,A,,,0,
1765974874.7215326,100,10.0.3.7,10.0.3.4,21,39295,PA,,,331,Please specify the password.
1765974874.7217333,77,10.0.3.4,10.0.3.7,39295,21,PA,PASS,user,0,
1765974874.7547762,66,10.0.3.7,10.0.3.4,21,39295,A,,,0,
1765974877.8748765,88,10.0.3.7,10.0.3.4,21,39295,PA,,,530,Login incorrect.
1765974877.8750231,66,10.0.3.4,10.0.3.7,39295,21,FA,,,0,
1765974877.8753922,76,10.0.3.7,10.0.3.4,21,39295,PA,,,500,OOPS:
1765974877.8753927,96,10.0.3.7,10.0.3.4,21,39295,PA,,,0,
1765974877.8753927,68,10.0.3.7,10.0.3.4,21,39295,PA,,,0,
1765974877.8754332,54,10.0.3.4,10.0.3.7,39295,21,R,,,0,
1765974877.875457,54,10.0.3.4,10.0.3.7,39295,21,R,,,0,
1765974877.8754666,54,10.0.3.4,10.0.3.7,39295,21,R,,,0,
1765974877.8755352,88,10.0.3.7,10.0.3.4,21,39295,FPA,,,500,OOPS: child died
1765974877.8755453,54,10.0.3.4,10.0.3.7,39295,21,R,,,0,
1765974877.876693,74,10.0.3.4,10.0.3.7,35987,21,S,,,0,
1765974877.8770132,74,10.0.3.7,10.0.3.4,21,35987,SA,,,0,
1765974877.877029,66,10.0.3.4,10.0.3.7,35987,21,A,,,0,
1765974877.8783495,86,10.0.3.7,10.0.3.4,21,35987,PA,,,220,(vsFTPd 2.3.4)
1765974877.878362,66,10.0.3.4,10.0.3.7,35987,21,A,,,0,
1765974877.8784964,78,10.0.3.4,10.0.3.7,35987,21,PA,USER,Guest,0,
1765974877.8788173,66,10.0.3.7,10.0.3.4,21,35987,A,,,0,
1765974877.8788173,100,10.0.3.7,10.0.3.4,21,35987,PA,,,331,Please specify the password.
1765974877.8788908,78,10.0.3.4,10.0.3.7,35987,21,PA,PASS,guest,0,
1765974877.913322,66,10.0.3.7,10.0.3.4,21,35987,A,,,0,
1765974880.7744143,88,10.0.3.7,10.0.3.4,21,35987,PA,,,530,Login incorrect.
1765974880.7746317,66,10.0.3.4,10.0.3.7,35987,21,FA,,,0,
1765974880.7750802,76,10.0.3.7,10.0.3.4,21,35987,PA,,,500,OOPS:
1765974880.7750807,96,10.0.3.7,10.0.3.4,21,35987,PA,,,0,
1765974880.7750807,68,10.0.3.7,10.0.3.4,21,35987,PA,,,0,
1765974880.7751164,54,10.0.3.4,10.0.3.7,35987,21,R,,,0,
1765974880.7751405,54,10.0.3.4,10.0.3.7,35987,21,R,,,0,
1765974880.7751472,54,10.0.3.4,10.0.3.7,35987,21,R,,,0,
1765974880.7752786,88,10.0.3.7,10.0.3.4,21,35987,FPA,,,500,OOPS: child died
1765974880.775288,54,10.0.3.4,10.0.3.7,35987,21,R,,,0,
1765974880.7764258,74,10.0.3.4,10.0.3.7,42469,21,S,,,0,
1765974880.7767625,74,10.0.3.7,10.0.3.4,21,42469,SA,,,0,
1765974880.77678,66,10.0.3.4,10.0.3.7,42469,21,A,,,0,
1765974880.7782557,86,10.0.3.7,10.0.3.4,21,42469,PA,,,220,(vsFTPd 2.3.4)
1765974880.77827,66,10.0.3.4,10.0.3.7,42469,21,A,,,0,
1765974880.7784746,78,10.0.3.4,10.0.3.7,42469,21,PA,USER,admin,0,
1765974880.778816,66,10.0.3.7,10.0.3.4,21,42469,A,,,0,
1765974880.7788162,100,10.0.3.7,10.0.3.4,21,42469,PA,,,331,Please specify the password.
1765974880.7789059,81,10.0.3.4,10.0.3.7,42469,21,PA,PASS,password,0,
1765974880.8137321,66,10.0.3.7,10.0.3.4,21,42469,A,,,0,
1765974883.4141576,88,10.0.3.7,10.0.3.4,21,42469,PA,,,530,Login incorrect.
1765974883.414323,66,10.0.3.4,10.0.3.7,42469,21,FA,,,0,
1765974883.414637,76,10.0.3.7,10.0.3.4,21,42469,PA,,,500,OOPS:
1765974883.414637,96,10.0.3.7,10.0.3.4,21,42469,PA,,,0,
1765974883.4146373,68,10.0.3.7,10.0.3.4,21,42469,PA,,,0,
1765974883.4146576,54,10.0.3.4,10.0.3.7,42469,21,R,,,0,
1765974883.414671,54,10.0.3.4,10.0.3.7,42469,21,R,,,0,
1765974883.414675,54,10.0.3.4,10.0.3.7,42469,21,R,,,0,
1765974883.4148111,88,10.0.3.7,10.0.3.4,21,42469,FPA,,,500,OOPS: child died
1765974883.4148376,54,10.0.3.4,10.0.3.7,42469,21,R,,,0,
1765974883.41573,74,10.0.3.4,10.0.3.7,45123,21,S,,,0,
1765974883.416064,74,10.0.3.7,10.0.3.4,21,45123,SA,,,0,
1765974883.4160755,66,10.0.3.4,10.0.3.7,45123,21,A,,,0,
