frame.time_epoch,frame.len,ip.src,ip.dst,tcp.srcport,tcp.dstport,tcp.flags,ftp.request.command,ftp.request.arg,ftp.response.code,ftp.response.arg,label
1765975849.2898262,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975849.289962,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975851.6517248,77,10.0.2.129,10.0.2.128,54170,21,PA,MKD,qwert,0,,0
1765975851.6525536,92,10.0.2.128,10.0.2.129,21,54170,PA,,,257,"""/tmp/qwert"" created",0
1765975851.652569,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765975854.296333,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975854.2964954,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975855.8792195,77,10.0.2.129,10.0.2.128,54170,21,PA,CWD,qwert,0,,0
1765975855.8798838,103,10.0.2.128,10.0.2.129,21,54170,PA,,,250,Directory successfully changed.,0
1765975855.8799,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765975859.3031876,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975859.3032336,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975864.308631,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975864.3086698,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975869.3140843,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975869.3141282,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975869.3873782,42,,,0,0,,,,0,,0
1765975869.387514,60,,,0,0,,,,0,,0
1765975874.3195608,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975874.3196146,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975879.3276343,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975879.327794,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975884.333572,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975884.3336687,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975886.453865,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765975887.457611,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765975888.4582407,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765975889.3395803,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975889.3396509,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975889.4657469,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765975894.3449016,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975894.3449452,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975895.113555,74,10.0.2.129,10.0.2.128,54170,21,PA,TYPE,I,0,,0
1765975895.113967,97,10.0.2.128,10.0.2.129,21,54170,PA,,,200,Switching to Binary mode.,0
1765975895.1139784,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765975899.3513467,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975899.35139,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975904.3575382,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975904.3575802,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975909.3634448,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975909.3635106,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975914.36896,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975914.3690026,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975917.7730844,91,10.0.2.129,10.0.2.128,54170,21,PA,SITE,exec touch aaa.txt,0,,0
1765975917.7738132,93,10.0.2.128,10.0.2.129,21,54170,PA,,,500,Unknown SITE command.,0
1765975917.7738287,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765975919.3762898,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975919.3765032,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975919.5638251,42,,,0,0,,,,0,,0
1765975919.5677252,60,,,0,0,,,,0,,0
1765975922.5969088,60,,,0,0,,,,0,,0
1765975922.596909,60,,,0,0,,,,0,,0
1765975922.5972552,342,10.0.2.128,10.0.2.254,0,0,,,,0,,0
1765975922.5972552,342,10.0.2.254,10.0.2.128,0,0,,,,0,,0
1765975924.3827202,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975924.3828557,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975929.3886063,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975929.388652,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975934.3944314,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975934.3946035,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975939.3999,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975939.4000678,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975944.4058814,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975944.405948,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975949.4121764,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975949.412337,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975954.4189892,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975954.4191816,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975959.4256768,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975959.4257443,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975964.431171,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975964.4312236,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975969.4370449,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975969.4370964,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975969.4841492,42,,,0,0,,,,0,,0
1765975969.4843278,60,,,0,0,,,,0,,0
1765975974.442758,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975974.4428034,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975979.4488404,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975979.4489036,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975984.455131,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975984.4551747,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975989.461323,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975989.4613786,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975994.4419246,74,10.0.2.129,10.0.2.128,54170,21,PA,TYPE,A,0,,0
1765975994.4423993,96,10.0.2.128,10.0.2.129,21,54170,PA,,,200,Switching to ASCII mode.,0
1765975994.4424107,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765975994.4426024,72,10.0.2.129,10.0.2.128,54170,21,PA,,,0,,0
1765975994.443044,115,10.0.2.128,10.0.2.129,21,54170,PA,,,229,Entering Extended Passive Mode (|||36450|).,0
1765975994.443241,74,10.0.2.129,10.0.2.128,54528,36450,S,,,0,,0
1765975994.4435573,74,10.0.2.128,10.0.2.129,36450,54528,SA,,,0,,0
1765975994.4435835,66,10.0.2.129,10.0.2.128,54528,36450,A,,,0,,0
1765975994.443704,72,10.0.2.129,10.0.2.128,54170,21,PA,LIST,,0,,0
1765975994.4440193,105,10.0.2.128,10.0.2.129,21,54170,PA,,,150,Here comes the directory listing.,0
1765975994.4440196,66,10.0.2.128,10.0.2.129,36450,54528,FA,,,0,,0
1765975994.4441953,66,10.0.2.129,10.0.2.128,54528,36450,FA,,,0,,0
1765975994.4445212,66,10.0.2.128,10.0.2.129,36450,54528,A,,,0,,0
1765975994.4445212,90,10.0.2.128,10.0.2.129,21,54170,PA,,,226,Directory send OK.,0
1765975994.4446244,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765975994.4669409,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975994.4669795,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975999.4733088,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975999.4733636,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765975999.691801,42,,,0,0,,,,0,,0
1765975999.693238,60,,,0,0,,,,0,,0
1765976001.9942636,77,10.0.2.129,10.0.2.128,54170,21,PA,MKD,qsdsf,0,,0
1765976001.99484,98,10.0.2.128,10.0.2.129,21,54170,PA,,,257,"""/tmp/qwert/qsdsf"" created",0
1765976002.0390687,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765976002.2323754,286,10.0.2.128,10.0.2.255,0,0,,,,0,,0
1765976002.2323756,257,10.0.2.128,10.0.2.255,0,0,,,,0,,0
1765976004.023385,72,10.0.2.129,10.0.2.128,54170,21,PA,,,0,,0
1765976004.0238428,114,10.0.2.128,10.0.2.129,21,54170,PA,,,229,Entering Extended Passive Mode (|||6260|).,0
1765976004.0238538,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765976004.0240085,74,10.0.2.129,10.0.2.128,39246,6260,S,,,0,,0
1765976004.024397,74,10.0.2.128,10.0.2.129,6260,39246,SA,,,0,,0
1765976004.0244212,66,10.0.2.129,10.0.2.128,39246,6260,A,,,0,,0
1765976004.0244718,72,10.0.2.129,10.0.2.128,54170,21,PA,LIST,,0,,0
1765976004.0248458,105,10.0.2.128,10.0.2.129,21,54170,PA,,,150,Here comes the directory listing.,0
1765976004.024846,129,10.0.2.128,10.0.2.129,6260,39246,PA,,,0,,0
1765976004.024872,66,10.0.2.129,10.0.2.128,39246,6260,A,,,0,,0
1765976004.0249605,66,10.0.2.128,10.0.2.129,6260,39246,FA,,,0,,0
1765976004.0249891,66,10.0.2.129,10.0.2.128,39246,6260,FA,,,0,,0
1765976004.0252984,66,10.0.2.128,10.0.2.129,6260,39246,A,,,0,,0
1765976004.0252986,90,10.0.2.128,10.0.2.129,21,54170,PA,,,226,Directory send OK.,0
1765976004.0253608,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765976004.4793856,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976004.47943,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976006.4687214,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976007.4752038,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976008.483405,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976009.485297,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976009.4853358,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976009.4882326,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976012.6633873,77,10.0.2.129,10.0.2.128,54170,21,PA,RMD,qsdsf,0,,0
1765976012.663858,110,10.0.2.128,10.0.2.129,21,54170,PA,,,250,Remove directory operation successful.,0
1765976012.7078438,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765976014.490909,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976014.490955,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976019.4974902,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976019.497549,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976019.659088,42,,,0,0,,,,0,,0
1765976019.6593604,60,,,0,0,,,,0,,0
1765976024.5032125,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976024.50326,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976029.508886,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976029.508928,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976034.5152354,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976034.5154552,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976039.5221276,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976039.522186,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976044.5279846,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976044.5280282,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976049.5340705,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976049.534121,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976054.5398974,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976054.5399392,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976059.5460188,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976059.546067,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976064.5515592,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976064.5516014,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976069.0034106,74,10.0.2.129,10.0.2.128,54170,21,PA,TYPE,I,0,,0
1765976069.0041354,97,10.0.2.128,10.0.2.129,21,54170,PA,,,200,Switching to Binary mode.,0
1765976069.004153,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765976069.5572813,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976069.5573378,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976069.5790267,42,,,0,0,,,,0,,0
1765976069.5791748,60,,,0,0,,,,0,,0
1765976074.187601,42,,,0,0,,,,0,,0
1765976074.1886203,60,,,0,0,,,,0,,0
1765976074.5629714,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976074.56301,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976079.5688014,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976079.568853,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976081.2830677,79,10.0.2.129,10.0.2.128,54170,21,PA,,,0,,0
1765976081.283521,96,10.0.2.128,10.0.2.129,21,54170,PA,,,550,Could not get file size.,0
1765976081.2835329,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765976081.2837195,72,10.0.2.129,10.0.2.128,54170,21,PA,,,0,,0
1765976081.2841694,115,10.0.2.128,10.0.2.129,21,54170,PA,,,229,Entering Extended Passive Mode (|||28307|).,0
1765976081.2843592,74,10.0.2.129,10.0.2.128,52128,28307,S,,,0,,0
1765976081.284748,74,10.0.2.128,10.0.2.129,28307,52128,SA,,,0,,0
1765976081.284773,66,10.0.2.129,10.0.2.128,52128,28307,A,,,0,,0
1765976081.2848756,79,10.0.2.129,10.0.2.128,54170,21,PA,RETR,sf.txt,0,,0
1765976081.2852433,92,10.0.2.128,10.0.2.129,21,54170,PA,,,550,Failed to open file.,0
1765976081.2854035,66,10.0.2.129,10.0.2.128,52128,28307,FA,,,0,,0
1765976081.2880592,66,10.0.2.128,10.0.2.129,28307,52128,A,,,0,,0
1765976081.327073,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765976084.5750544,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976084.575094,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976089.5814042,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976089.5815818,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976089.7210927,72,10.0.2.129,10.0.2.128,54170,21,PA,QUIT,,0,,0
1765976089.7216048,80,10.0.2.128,10.0.2.129,21,54170,PA,,,221,Goodbye.,0
1765976089.721605,66,10.0.2.128,10.0.2.129,21,54170,FA,,,0,,0
1765976089.7216172,66,10.0.2.129,10.0.2.128,54170,21,A,,,0,,0
1765976089.7217317,66,10.0.2.128,10.0.2.129,28307,52128,RA,,,0,,0
1765976089.721788,66,10.0.2.129,10.0.2.128,54170,21,FA,,,0,,0
1765976089.7220716,66,10.0.2.128,10.0.2.129,21,54170,A,,,0,,0
1765976094.4501617,74,10.0.2.129,10.0.2.128,43724,21,S,,,0,,0
1765976094.4505484,74,10.0.2.128,10.0.2.129,21,43724,SA,,,0,,0
1765976094.4505672,66,10.0.2.129,10.0.2.128,43724,21,A,,,0,,0
1765976094.4522605,86,10.0.2.128,10.0.2.129,21,43724,PA,,,220,(vsFTPd 2.3.4),0
1765976094.4522743,66,10.0.2.129,10.0.2.128,43724,21,A,,,0,,0
1765976094.5871356,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976094.5871782,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976099.5923507,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976099.5923944,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976104.597635,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976104.597678,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976109.6030588,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976109.6031113,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976114.6086586,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976114.6087005,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976119.6146362,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976119.6146944,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976119.7550552,42,,,0,0,,,,0,,0
1765976119.755319,60,,,0,0,,,,0,,0
1765976124.6201806,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976124.6202316,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976126.483755,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976127.486617,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976128.4973826,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976129.5071146,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976129.626553,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976129.6266024,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976134.6321433,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976134.6321845,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976139.6385765,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976139.6386185,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976144.6445856,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976144.6446433,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976149.6505206,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976149.6505623,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976154.6559322,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976154.6559725,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976159.6626306,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976159.6626863,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976164.6688662,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976164.668925,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976169.6751804,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976169.675229,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976169.6792226,42,,,0,0,,,,0,,0
1765976169.679429,60,,,0,0,,,,0,,0
1765976174.6807003,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976174.6807451,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976179.6864548,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976179.686515,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976184.69185,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976184.6919124,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976189.693752,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976189.6937995,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976194.699306,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976194.6993513,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976199.704952,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976199.7049935,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976204.7107768,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976204.7109065,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976204.7472491,42,,,0,0,,,,0,,0
1765976204.7477934,60,,,0,0,,,,0,,0
1765976209.7161996,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976209.7162445,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976214.7224505,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976214.7226174,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976219.7284467,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976219.7285142,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976224.7341075,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976224.7341735,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976229.7396224,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976229.739668,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976234.743304,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976234.7433522,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976239.7479842,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976239.748027,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976239.8190837,42,,,0,0,,,,0,,0
1765976239.8195772,60,,,0,0,,,,0,,0
1765976244.7513375,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976244.7513795,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976246.4879818,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976247.4896014,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976248.5007389,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976249.5026414,212,10.0.2.1,239.255.255.250,0,0,,,,0,,0
1765976249.7555382,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976249.7555857,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976254.7594995,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976254.7595832,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976257.523564,78,10.0.2.129,10.0.2.128,43724,21,PA,USER,pjgdg,0,,0
1765976257.5240204,66,10.0.2.128,10.0.2.129,21,43724,A,,,0,,0
1765976257.524021,100,10.0.2.128,10.0.2.129,21,43724,PA,,,331,Please specify the password.,0
1765976257.5240393,66,10.0.2.129,10.0.2.128,43724,21,A,,,0,,0
1765976259.0109258,81,10.0.2.129,10.0.2.128,43724,21,PA,PASS,kdsjfndg,0,,0
1765976259.05118,66,10.0.2.128,10.0.2.129,21,43724,A,,,0,,0
1765976259.7633352,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976259.7633774,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976261.655375,88,10.0.2.128,10.0.2.129,21,43724,PA,,,530,Login incorrect.,0
1765976261.6554596,66,10.0.2.129,10.0.2.128,43724,21,A,,,0,,0
1765976264.7669995,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976264.767039,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976265.251336,79,10.0.2.129,10.0.2.128,43724,21,PA,USER,sfasfs,0,,0
1765976265.251808,66,10.0.2.128,10.0.2.129,21,43724,A,,,0,,0
1765976265.2518082,100,10.0.2.128,10.0.2.129,21,43724,PA,,,331,Please specify the password.,0
1765976265.2518291,66,10.0.2.129,10.0.2.128,43724,21,A,,,0,,0
1765976266.6650655,80,10.0.2.129,10.0.2.128,43724,21,PA,PASS,dkfnlfa,0,,0
1765976266.701781,66,10.0.2.128,10.0.2.129,21,43724,A,,,0,,0
1765976269.4068818,88,10.0.2.128,10.0.2.129,21,43724,PA,,,530,Login incorrect.,0
1765976269.4070082,66,10.0.2.129,10.0.2.128,43724,21,A,,,0,,0
1765976269.7673676,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976269.7674084,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976272.4068117,77,10.0.2.129,10.0.2.128,43724,21,PA,USER,dflf,0,,0
1765976272.4074032,66,10.0.2.128,10.0.2.129,21,43724,A,,,0,,0
1765976272.4074037,100,10.0.2.128,10.0.2.129,21,43724,PA,,,331,Please specify the password.,0
1765976272.4074318,66,10.0.2.129,10.0.2.128,43724,21,A,,,0,,0
1765976274.773205,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976274.7732868,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976274.8910837,42,,,0,0,,,,0,,0
1765976274.891296,60,,,0,0,,,,0,,0
1765976278.6890948,79,10.0.2.129,10.0.2.128,43724,21,PA,PASS,lknfds,0,,0
1765976278.7225394,66,10.0.2.128,10.0.2.129,21,43724,A,,,0,,0
1765976279.7799392,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976279.7799792,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976281.4053233,88,10.0.2.128,10.0.2.129,21,43724,PA,,,530,Login incorrect.,0
1765976281.405361,66,10.0.2.129,10.0.2.128,43724,21,A,,,0,,0
1765976281.4055085,66,10.0.2.128,10.0.2.129,21,43724,FA,,,0,,0
1765976281.4472687,66,10.0.2.129,10.0.2.128,43724,21,A,,,0,,0
1765976284.7854242,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976284.7854652,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976289.3707683,78,10.0.2.129,10.0.2.128,43724,21,PA,USER,alksn,0,,0
1765976289.370942,66,10.0.2.129,10.0.2.128,43724,21,FA,,,0,,0
1765976289.3713205,60,10.0.2.128,10.0.2.129,21,43724,R,,,0,,0
1765976289.371451,60,10.0.2.128,10.0.2.129,21,43724,R,,,0,,0
1765976289.7908533,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976289.7909074,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976294.7951648,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976294.7952385,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976299.7445607,74,10.0.2.129,10.0.2.128,41552,21,S,,,0,,0
1765976299.745005,74,10.0.2.128,10.0.2.129,21,41552,SA,,,0,,0
1765976299.7450356,66,10.0.2.129,10.0.2.128,41552,21,A,,,0,,0
1765976299.7468586,86,10.0.2.128,10.0.2.129,21,41552,PA,,,220,(vsFTPd 2.3.4),0
1765976299.746882,66,10.0.2.129,10.0.2.128,41552,21,A,,,0,,0
1765976299.8009038,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976299.8009543,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976304.806495,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976304.80654,81,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976309.8121922,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976309.8122373,93,10.0.2.129,10.0.2.1,0,0,,,,0,,0
1765976309.96343,42,,,0,0,,,,0,,0
1765976309.9637682,60,,,0,0,,,,0,,0
1765976310.2405248,77,10.0.2.129,10.0.2.128,41552,21,PA,USER,sasf,0,,0
1765976310.2411363,66,10.0.2.128,10.0.2.129,21,41552,A,,,0,,0
1765976310.2411366,100,10.0.2.128,10.0.2.129,21,41552,PA,,,331,Please specify the password.,0
1765976310.2411802,66,10.0.2.129,10.0.2.128,41552,21,A,,,0,,0
1765976313.014012,81,10.0.2.129,10.0.2.128,41552,21,PA,PASS,jikkljfk,0,,0
